Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
2003,2002-12-29,Sun,REG,H,Dayton,W,85,74,NA
2003,2003-01-02,Thu,REG,H,Fairfield,W,86,58,NA
2003,2003-01-05,Sun,REG,A,Clemson,W,89,71,NA
2003,2003-01-08,Wed,REG,H,Georgetown,W,93,86,NA
2003,2003-01-12,Sun,REG,H,Wake Forest,W,74,55,NA
2003,2003-01-15,Wed,REG,H,Virginia,W,104,93,NA
2003,2003-01-18,Sat,REG,A,Maryland,L,72,87,NA
2003,2003-01-22,Wed,REG,A,North Carolina State,L,71,80,NA
2003,2003-01-25,Sat,REG,H,Georgia Tech,W,91,71,NA
2003,2003-01-30,Thu,REG,H,Butler,W,80,60,NA
2003,2003-02-02,Sun,REG,A,Florida State,L,70,75,NA
2003,2003-02-05,Wed,REG,H,North Carolina,W,83,74,NA
2003,2003-02-09,Sun,REG,H,Clemson,W,65,55,NA
2003,2003-02-13,Thu,REG,A,Wake Forest,L,80,94,2OT
2003,2003-02-15,Sat,REG,A,Virginia,W,78,59,NA
2003,2003-02-19,Wed,REG,H,Maryland,W,75,70,NA
2003,2003-02-22,Sat,REG,H,North Carolina State,W,79,68,NA
2003,2003-02-26,Wed,REG,A,Georgia Tech,W,77,58,NA
2003,2003-03-02,Sun,REG,A,St. John's,L,71,72,NA
2003,2003-03-06,Thu,REG,H,Florida State,W,72,56,NA
2003,2003-03-09,Sun,REG,A,North Carolina,L,79,82,NA
2003,2003-03-14,Fri,CTOURN,N,Virginia,W,83,76,NA
2003,2003-03-15,Sat,CTOURN,N,North Carolina,W,75,63,NA
2003,2003-03-16,Sun,CTOURN,N,North Carolina State,W,84,77,NA
2003,2003-03-20,Thu,NCAA,N,Colorado State,W,67,57,NA
2003,2003-03-22,Sat,NCAA,N,Central Michigan,W,86,60,NA
2003,2003-03-27,Thu,NCAA,N,Kansas,L,65,69,NA
2004,2003-11-22,Sat,REG,H,Detroit Mercy,W,67,56,NA
2004,2003-11-27,Thu,REG,N,Pacific,W,82,69,NA
2004,2003-11-28,Fri,REG,N,Liberty,W,76,47,NA
2004,2003-11-29,Sat,REG,N,Purdue,L,68,78,NA
2004,2003-12-03,Wed,REG,A,Michigan State,W,72,50,NA
2004,2003-12-06,Sat,REG,H,St. John's,W,79,58,NA
2004,2003-12-14,Sun,REG,H,Portland,W,84,43,NA
2004,2003-12-17,Wed,REG,H,Princeton,W,69,51,NA
2004,2003-12-20,Sat,REG,N,Texas,W,89,61,NA
2004,2003-12-29,Mon,REG,H,Davidson,W,88,54,NA
2004,2004-01-03,Sat,REG,A,Clemson,W,73,54,NA
2004,2004-01-06,Tue,REG,H,Fairfield,W,99,58,NA
2004,2004-01-11,Sun,REG,A,Virginia,W,93,71,NA
2004,2004-01-15,Thu,REG,H,North Carolina State,W,76,57,NA
2004,2004-01-17,Sat,REG,H,Wake Forest,W,84,72,NA
2004,2004-01-21,Wed,REG,A,Maryland,W,68,60,NA
2004,2004-01-24,Sat,REG,A,Georgetown,W,85,66,NA
2004,2004-01-29,Thu,REG,H,Florida State,W,56,49,NA
2004,2004-01-31,Sat,REG,A,Georgia Tech,W,82,74,NA
2004,2004-02-05,Thu,REG,A,North Carolina,W,83,81,OT
2004,2004-02-08,Sun,REG,H,Clemson,W,81,55,NA
2004,2004-02-11,Wed,REG,H,Virginia,W,93,75,NA
2004,2004-02-15,Sun,REG,A,North Carolina State,L,74,78,NA
2004,2004-02-18,Wed,REG,A,Wake Forest,L,84,90,NA
2004,2004-02-22,Sun,REG,H,Maryland,W,86,63,NA
2004,2004-02-26,Thu,REG,H,Valparaiso,W,97,63,NA
2004,2004-02-29,Sun,REG,A,Florida State,W,70,65,NA
2004,2004-03-03,Wed,REG,H,Georgia Tech,L,68,76,NA
2004,2004-03-06,Sat,REG,H,North Carolina,W,70,65,NA
2004,2004-03-12,Fri,CTOURN,N,Virginia,W,84,74,NA
2004,2004-03-13,Sat,CTOURN,N,Georgia Tech,W,85,71,NA
2004,2004-03-14,Sun,CTOURN,N,Maryland,L,87,95,OT
2004,2004-03-18,Thu,NCAA,N,Alabama State,W,96,61,NA
2004,2004-03-20,Sat,NCAA,N,Seton Hall,W,90,62,NA
2004,2004-03-26,Fri,NCAA,N,Illinois,W,72,62,NA
2004,2004-03-28,Sun,NCAA,N,Xavier,W,66,63,NA
2004,2004-04-03,Sat,NCAA,N,Connecticut,L,78,79,NA
2005,2004-11-20,Sat,REG,H,Tennessee-Martin,W,88,46,NA
2005,2004-11-22,Mon,REG,N,Davidson,W,74,61,NA
2005,2004-11-27,Sat,REG,H,North Carolina-Greensboro,W,98,44,NA
2005,2004-11-30,Tue,REG,H,Michigan State,W,81,74,NA
2005,2004-12-04,Sat,REG,N,Valparaiso,W,93,61,NA
2005,2004-12-12,Sun,REG,H,Toledo,W,82,54,NA
2005,2004-12-14,Tue,REG,H,Illinois-Chicago,W,88,55,NA
2005,2004-12-18,Sat,REG,N,Oklahoma,W,78,67,NA
2005,2005-01-02,Sun,REG,H,Clemson,W,62,54,NA
2005,2005-01-05,Wed,REG,H,Princeton,W,59,46,NA
2005,2005-01-08,Sat,REG,H,Temple,W,82,74,NA
2005,2005-01-13,Thu,REG,A,North Carolina State,W,86,74,NA
2005,2005-01-16,Sun,REG,H,Virginia,W,80,66,NA
2005,2005-01-19,Wed,REG,A,Miami,W,92,83,NA
2005,2005-01-22,Sat,REG,A,Florida State,W,88,56,NA
2005,2005-01-26,Wed,REG,H,Maryland,L,66,75,NA
2005,2005-01-30,Sun,REG,H,Virginia Tech,W,100,65,NA
2005,2005-02-02,Wed,REG,A,Wake Forest,L,89,92,NA
2005,2005-02-05,Sat,REG,H,Georgia Tech,W,82,65,NA
2005,2005-02-09,Wed,REG,H,North Carolina,W,71,70,NA
2005,2005-02-12,Sat,REG,A,Maryland,L,92,99,OT
2005,2005-02-17,Thu,REG,A,Virginia Tech,L,65,67,NA
2005,2005-02-20,Sun,REG,H,Wake Forest,W,102,92,NA
2005,2005-02-23,Wed,REG,A,Georgia Tech,W,60,56,NA
2005,2005-02-26,Sat,REG,A,St. John's,W,58,47,NA
2005,2005-03-03,Thu,REG,H,Miami,W,83,59,NA
2005,2005-03-06,Sun,REG,A,North Carolina,L,73,75,NA
2005,2005-03-11,Fri,CTOURN,N,Virginia,W,76,64,NA
2005,2005-03-12,Sat,CTOURN,N,North Carolina State,W,76,69,NA
2005,2005-03-13,Sun,CTOURN,N,Georgia Tech,W,69,64,NA
2005,2005-03-18,Fri,NCAA,N,Delaware State,W,57,46,NA
2005,2005-03-20,Sun,NCAA,N,Mississippi State,W,63,55,NA
2005,2005-03-25,Fri,NCAA,N,Michigan State,L,68,78,NA
2006,2005-11-14,Mon,REG,H,Boston University,W,64,47,NA
2006,2005-11-16,Wed,REG,H,Seton Hall,W,93,40,NA
2006,2005-11-19,Sat,REG,H,Davidson,W,84,55,NA
2006,2005-11-23,Wed,REG,N,Drexel,W,78,68,NA
2006,2005-11-25,Fri,REG,N,Memphis,W,70,67,NA
2006,2005-11-30,Wed,REG,A,Indiana,W,75,67,NA
2006,2005-12-04,Sun,REG,H,Virginia Tech,W,77,75,NA
2006,2005-12-07,Wed,REG,H,Pennsylvania,W,72,59,NA
2006,2005-12-10,Sat,REG,N,Texas,W,97,66,NA
2006,2005-12-18,Sun,REG,H,Valparaiso,W,104,77,NA
2006,2005-12-21,Wed,REG,H,St. John's,W,70,57,NA
2006,2005-12-31,Sat,REG,N,North Carolina-Greensboro,W,102,69,NA
2006,2006-01-02,Mon,REG,H,Bucknell,W,84,50,NA
2006,2006-01-08,Sun,REG,A,Wake Forest,W,82,64,NA
2006,2006-01-11,Wed,REG,H,Maryland,W,76,52,NA
2006,2006-01-14,Sat,REG,A,Clemson,W,87,77,NA
2006,2006-01-18,Wed,REG,H,North Carolina State,W,81,68,NA
2006,2006-01-21,Sat,REG,A,Georgetown,L,84,87,NA
2006,2006-01-26,Thu,REG,A,Virginia Tech,W,80,67,NA
2006,2006-01-28,Sat,REG,H,Virginia,W,82,63,NA
2006,2006-02-01,Wed,REG,A,Boston College,W,83,81,NA
2006,2006-02-04,Sat,REG,H,Florida State,W,97,96,OT
2006,2006-02-07,Tue,REG,A,North Carolina,W,87,83,NA
2006,2006-02-11,Sat,REG,A,Maryland,W,96,88,NA
2006,2006-02-14,Tue,REG,H,Wake Forest,W,93,70,NA
2006,2006-02-19,Sun,REG,H,Miami,W,92,71,NA
2006,2006-02-22,Wed,REG,A,Georgia Tech,W,73,66,NA
2006,2006-02-25,Sat,REG,N,Temple,W,74,66,NA
2006,2006-03-01,Wed,REG,A,Florida State,L,74,79,NA
2006,2006-03-04,Sat,REG,H,North Carolina,L,76,83,NA
2006,2006-03-10,Fri,CTOURN,N,Miami,W,80,76,NA
2006,2006-03-11,Sat,CTOURN,N,Wake Forest,W,78,66,NA
2006,2006-03-12,Sun,CTOURN,N,Boston College,W,78,76,NA
2006,2006-03-16,Thu,NCAA,N,Southern,W,70,54,NA
2006,2006-03-18,Sat,NCAA,N,George Washington,W,74,61,NA
2006,2006-03-23,Thu,NCAA,N,Louisiana State,L,54,62,NA
2007,2006-11-12,Sun,REG,H,Columbia,W,86,43,NA
2007,2006-11-13,Mon,REG,H,Georgia Southern,W,72,48,NA
2007,2006-11-16,Thu,REG,H,North Carolina-Greensboro,W,75,48,NA
2007,2006-11-20,Mon,REG,N,Air Force,W,71,56,NA
2007,2006-11-21,Tue,REG,N,Marquette,L,62,73,NA
2007,2006-11-25,Sat,REG,H,Davidson,W,75,47,NA
2007,2006-11-28,Tue,REG,H,Indiana,W,54,51,NA
2007,2006-12-02,Sat,REG,H,Georgetown,W,61,52,NA
2007,2006-12-06,Wed,REG,H,Holy Cross,W,57,45,NA
2007,2006-12-09,Sat,REG,H,George Mason,W,69,53,NA
2007,2006-12-19,Tue,REG,H,Kent State,W,79,72,NA
2007,2006-12-21,Thu,REG,N,Gonzaga,W,61,54,NA
2007,2006-12-31,Sun,REG,H,San Jose State,W,70,51,NA
2007,2007-01-02,Tue,REG,H,Temple,W,73,55,NA
2007,2007-01-06,Sat,REG,H,Virginia Tech,L,67,69,OT
2007,2007-01-10,Wed,REG,A,Georgia Tech,L,63,74,NA
2007,2007-01-14,Sun,REG,A,Miami,W,85,63,NA
2007,2007-01-18,Thu,REG,H,Wake Forest,W,62,40,NA
2007,2007-01-20,Sat,REG,A,North Carolina State,W,79,56,NA
2007,2007-01-25,Thu,REG,H,Clemson,W,68,66,NA
2007,2007-01-28,Sun,REG,H,Boston College,W,75,61,NA
2007,2007-02-01,Thu,REG,A,Virginia,L,66,68,OT
2007,2007-02-04,Sun,REG,H,Florida State,L,67,68,NA
2007,2007-02-07,Wed,REG,H,North Carolina,L,73,79,NA
2007,2007-02-11,Sun,REG,A,Maryland,L,60,72,NA
2007,2007-02-14,Wed,REG,A,Boston College,W,78,70,NA
2007,2007-02-18,Sun,REG,H,Georgia Tech,W,71,62,NA
2007,2007-02-22,Thu,REG,A,Clemson,W,71,66,NA
2007,2007-02-25,Sun,REG,A,St. John's,W,67,50,NA
2007,2007-02-28,Wed,REG,H,Maryland,L,77,85,NA
2007,2007-03-04,Sun,REG,A,North Carolina,L,72,86,NA
2007,2007-03-08,Thu,CTOURN,N,North Carolina State,L,80,85,OT
2007,2007-03-15,Thu,NCAA,N,Virginia Commonwealth,L,77,79,NA
2008,2007-11-09,Fri,REG,H,North Carolina Central,W,121,56,NA
2008,2007-11-12,Mon,REG,H,New Mexico State,W,86,61,NA
2008,2007-11-19,Mon,REG,N,Princeton,W,83,61,NA
2008,2007-11-20,Tue,REG,N,Illinois,W,79,66,NA
2008,2007-11-21,Wed,REG,N,Marquette,W,77,73,NA
2008,2007-11-25,Sun,REG,H,Eastern Kentucky,W,78,43,NA
2008,2007-11-27,Tue,REG,H,Wisconsin,W,82,58,NA
2008,2007-12-01,Sat,REG,N,Davidson,W,79,73,NA
2008,2007-12-08,Sat,REG,H,Michigan,W,95,67,NA
2008,2007-12-17,Mon,REG,H,Albany,W,111,70,NA
2008,2007-12-20,Thu,REG,N,Pittsburgh,L,64,65,OT
2008,2008-01-06,Sun,REG,H,Cornell,W,81,67,NA
2008,2008-01-09,Wed,REG,N,Temple,W,74,64,NA
2008,2008-01-13,Sun,REG,H,Virginia,W,87,65,NA
2008,2008-01-16,Wed,REG,A,Florida State,W,70,57,NA
2008,2008-01-19,Sat,REG,H,Clemson,W,93,80,NA
2008,2008-01-24,Thu,REG,A,Virginia Tech,W,81,64,NA
2008,2008-01-27,Sun,REG,A,Maryland,W,93,84,NA
2008,2008-01-31,Thu,REG,H,North Carolina State,W,92,72,NA
2008,2008-02-02,Sat,REG,H,Miami,W,88,73,NA
2008,2008-02-06,Wed,REG,A,North Carolina,W,89,78,NA
2008,2008-02-09,Sat,REG,H,Boston College,W,90,80,NA
2008,2008-02-13,Wed,REG,H,Maryland,W,77,65,NA
2008,2008-02-17,Sun,REG,A,Wake Forest,L,73,86,NA
2008,2008-02-20,Wed,REG,A,Miami,L,95,96,NA
2008,2008-02-23,Sat,REG,H,St. John's,W,86,56,NA
2008,2008-02-27,Wed,REG,H,Georgia Tech,W,71,58,NA
2008,2008-03-01,Sat,REG,A,North Carolina State,W,87,86,NA
2008,2008-03-05,Wed,REG,A,Virginia,W,86,70,NA
2008,2008-03-08,Sat,REG,H,North Carolina,L,68,76,NA
2008,2008-03-14,Fri,CTOURN,N,Georgia Tech,W,82,70,NA
2008,2008-03-15,Sat,CTOURN,N,Clemson,L,74,78,NA
2008,2008-03-20,Thu,NCAA,N,Belmont,W,71,70,NA
2008,2008-03-22,Sat,NCAA,N,West Virginia,L,67,73,NA
2009,2008-11-10,Mon,REG,H,Presbyterian,W,80,49,NA
2009,2008-11-11,Tue,REG,H,Georgia Southern,W,97,54,NA
2009,2008-11-16,Sun,REG,H,Rhode Island,W,82,79,NA
2009,2008-11-20,Thu,REG,N,Southern Illinois,W,83,58,NA
2009,2008-11-21,Fri,REG,N,Michigan,W,71,56,NA
2009,2008-11-23,Sun,REG,H,Montana,W,78,58,NA
2009,2008-11-28,Fri,REG,H,Duquesne,W,95,72,NA
2009,2008-12-02,Tue,REG,A,Purdue,W,76,60,NA
2009,2008-12-06,Sat,REG,A,Michigan,L,73,81,NA
2009,2008-12-17,Wed,REG,H,North Carolina-Asheville,W,99,56,NA
2009,2008-12-20,Sat,REG,N,Xavier,W,82,64,NA
2009,2008-12-31,Wed,REG,H,Loyola,W,92,51,NA
2009,2009-01-04,Sun,REG,H,Virginia Tech,W,69,44,NA
2009,2009-01-07,Wed,REG,H,Davidson,W,79,67,NA
2009,2009-01-10,Sat,REG,A,Florida State,W,66,58,NA
2009,2009-01-14,Wed,REG,A,Georgia Tech,W,70,56,NA
2009,2009-01-17,Sat,REG,H,Georgetown,W,76,67,NA
2009,2009-01-20,Tue,REG,H,North Carolina State,W,73,56,NA
2009,2009-01-24,Sat,REG,H,Maryland,W,85,44,NA
2009,2009-01-28,Wed,REG,A,Wake Forest,L,68,70,NA
2009,2009-02-01,Sun,REG,H,Virginia,W,79,54,NA
2009,2009-02-04,Wed,REG,A,Clemson,L,47,74,NA
2009,2009-02-07,Sat,REG,H,Miami,W,78,75,OT
2009,2009-02-11,Wed,REG,H,North Carolina,L,87,101,NA
2009,2009-02-15,Sun,REG,A,Boston College,L,74,80,NA
2009,2009-02-19,Thu,REG,A,St. John's,W,76,69,NA
2009,2009-02-22,Sun,REG,H,Wake Forest,W,101,91,NA
2009,2009-02-25,Wed,REG,A,Maryland,W,78,67,NA
2009,2009-02-28,Sat,REG,A,Virginia Tech,W,72,65,NA
2009,2009-03-03,Tue,REG,H,Florida State,W,84,81,NA
2009,2009-03-08,Sun,REG,A,North Carolina,L,71,79,NA
2009,2009-03-13,Fri,CTOURN,N,Boston College,W,66,65,NA
2009,2009-03-14,Sat,CTOURN,N,Maryland,W,67,61,NA
2009,2009-03-15,Sun,CTOURN,N,Florida State,W,79,69,NA
2009,2009-03-19,Thu,NCAA,N,Binghamton,W,86,62,NA
2009,2009-03-21,Sat,NCAA,N,Texas,W,74,69,NA
2009,2009-03-26,Thu,NCAA,N,Villanova,L,54,77,NA
2010,2009-11-13,Fri,REG,H,North Carolina-Greensboro,W,96,62,NA
2010,2009-11-16,Mon,REG,H,Coastal Carolina,W,74,49,NA
2010,2009-11-17,Tue,REG,H,Charlotte,W,101,59,NA
2010,2009-11-21,Sat,REG,H,Radford,W,104,67,NA
2010,2009-11-25,Wed,REG,N,Arizona State,W,64,53,NA
2010,2009-11-27,Fri,REG,N,Connecticut,W,68,59,NA
2010,2009-12-02,Wed,REG,A,Wisconsin,L,69,73,NA
2010,2009-12-05,Sat,REG,H,St. John's,W,80,71,NA
2010,2009-12-15,Tue,REG,H,Gardner-Webb,W,113,68,NA
2010,2009-12-19,Sat,REG,N,Gonzaga,W,76,41,NA
2010,2009-12-29,Tue,REG,H,Long Beach State,W,84,63,NA
2010,2009-12-31,Thu,REG,H,Pennsylvania,W,114,55,NA
2010,2010-01-03,Sun,REG,H,Clemson,W,74,53,NA
2010,2010-01-06,Wed,REG,N,Iowa State,W,86,65,NA
2010,2010-01-09,Sat,REG,A,Georgia Tech,L,67,71,NA
2010,2010-01-13,Wed,REG,H,Boston College,W,79,59,NA
2010,2010-01-17,Sun,REG,H,Wake Forest,W,90,70,NA
2010,2010-01-20,Wed,REG,A,North Carolina State,L,74,88,NA
2010,2010-01-23,Sat,REG,A,Clemson,W,60,47,NA
2010,2010-01-27,Wed,REG,H,Florida State,W,70,56,NA
2010,2010-01-30,Sat,REG,A,Georgetown,L,77,89,NA
2010,2010-02-04,Thu,REG,H,Georgia Tech,W,86,67,NA
2010,2010-02-06,Sat,REG,A,Boston College,W,66,63,NA
2010,2010-02-10,Wed,REG,A,North Carolina,W,64,54,NA
2010,2010-02-13,Sat,REG,H,Maryland,W,77,56,NA
2010,2010-02-17,Wed,REG,A,Miami,W,81,74,NA
2010,2010-02-21,Sun,REG,H,Virginia Tech,W,67,55,NA
2010,2010-02-25,Thu,REG,H,Tulsa,W,70,52,NA
2010,2010-02-28,Sun,REG,A,Virginia,W,67,49,NA
2010,2010-03-03,Wed,REG,A,Maryland,L,72,79,NA
2010,2010-03-06,Sat,REG,H,North Carolina,W,82,50,NA
2010,2010-03-12,Fri,CTOURN,N,Virginia,W,57,46,NA
2010,2010-03-13,Sat,CTOURN,N,Miami,W,77,74,NA
2010,2010-03-14,Sun,CTOURN,N,Georgia Tech,W,65,61,NA
2010,2010-03-19,Fri,NCAA,N,Arkansas-Pine Bluff,W,73,44,NA
2010,2010-03-21,Sun,NCAA,N,University of California,W,68,53,NA
2010,2010-03-26,Fri,NCAA,N,Purdue,W,70,57,NA
2010,2010-03-28,Sun,NCAA,N,Baylor,W,78,71,NA
2010,2010-04-03,Sat,NCAA,N,West Virginia,W,78,57,NA
2010,2010-04-05,Mon,NCAA,N,Butler,W,61,59,NA
2011,2010-11-14,Sun,REG,H,Princeton,W,97,60,NA
2011,2010-11-16,Tue,REG,H,Miami,W,79,45,NA
2011,2010-11-19,Fri,REG,H,Colgate,W,110,58,NA
2011,2010-11-22,Mon,REG,N,Marquette,W,82,77,NA
2011,2010-11-23,Tue,REG,N,Kansas State,W,82,68,NA
2011,2010-11-27,Sat,REG,N,Oregon,W,98,71,NA
2011,2010-12-01,Wed,REG,H,Michigan State,W,84,79,NA
2011,2010-12-04,Sat,REG,N,Butler,W,82,70,NA
2011,2010-12-08,Wed,REG,H,Bradley,W,83,48,NA
2011,2010-12-11,Sat,REG,H,Saint Louis,W,84,47,NA
2011,2010-12-20,Mon,REG,H,Elon,W,98,72,NA
2011,2010-12-29,Wed,REG,A,North Carolina-Greensboro,W,108,62,NA
2011,2011-01-02,Sun,REG,H,Miami,W,74,63,NA
2011,2011-01-05,Wed,REG,H,Alabama-Birmingham,W,85,64,NA
2011,2011-01-09,Sun,REG,H,Maryland,W,71,64,NA
2011,2011-01-12,Wed,REG,A,Florida State,L,61,66,NA
2011,2011-01-15,Sat,REG,H,Virginia,W,76,60,NA
2011,2011-01-19,Wed,REG,A,North Carolina State,W,92,78,NA
2011,2011-01-22,Sat,REG,A,Wake Forest,W,83,59,NA
2011,2011-01-27,Thu,REG,H,Boston College,W,84,68,NA
2011,2011-01-30,Sun,REG,A,St. John's,L,78,93,NA
2011,2011-02-02,Wed,REG,A,Maryland,W,80,62,NA
2011,2011-02-05,Sat,REG,H,North Carolina State,W,76,52,NA
2011,2011-02-09,Wed,REG,H,North Carolina,W,79,73,NA
2011,2011-02-13,Sun,REG,A,Miami,W,81,71,NA
2011,2011-02-16,Wed,REG,A,Virginia,W,56,41,NA
2011,2011-02-20,Sun,REG,H,Georgia Tech,W,79,57,NA
2011,2011-02-23,Wed,REG,H,Temple,W,78,61,NA
2011,2011-02-26,Sat,REG,A,Virginia Tech,L,60,64,NA
2011,2011-03-02,Wed,REG,H,Clemson,W,70,59,NA
2011,2011-03-05,Sat,REG,A,North Carolina,L,67,81,NA
2011,2011-03-11,Fri,CTOURN,N,Maryland,W,87,71,NA
2011,2011-03-12,Sat,CTOURN,N,Virginia Tech,W,77,63,NA
2011,2011-03-13,Sun,CTOURN,N,North Carolina,W,75,58,NA
2011,2011-03-18,Fri,NCAA,N,Hampton,W,87,45,NA
2011,2011-03-20,Sun,NCAA,N,Michigan,W,73,71,NA
2011,2011-03-24,Thu,NCAA,N,Arizona,L,77,93,NA
2012,2011-11-11,Fri,REG,H,Belmont,W,77,76,NA
2012,2011-11-12,Sat,REG,H,Presbyterian,W,96,55,NA
2012,2011-11-15,Tue,REG,N,Michigan State,W,74,69,NA
2012,2011-11-18,Fri,REG,H,Davidson,W,82,69,NA
2012,2011-11-21,Mon,REG,N,Tennessee,W,77,67,NA
2012,2011-11-22,Tue,REG,N,Michigan,W,82,75,NA
2012,2011-11-23,Wed,REG,N,Kansas,W,68,61,NA
2012,2011-11-29,Tue,REG,A,Ohio State,L,63,85,NA
2012,2011-12-07,Wed,REG,H,Colorado State,W,87,64,NA
2012,2011-12-10,Sat,REG,N,Washington,W,86,80,NA
2012,2011-12-19,Mon,REG,H,North Carolina-Greensboro,W,90,63,NA
2012,2011-12-30,Fri,REG,H,Western Michigan,W,110,70,NA
2012,2012-01-01,Sun,REG,H,Pennsylvania,W,85,55,NA
2012,2012-01-04,Wed,REG,N,Temple,L,73,78,NA
2012,2012-01-07,Sat,REG,A,Georgia Tech,W,81,74,NA
2012,2012-01-12,Thu,REG,H,Virginia,W,61,58,NA
2012,2012-01-15,Sun,REG,A,Clemson,W,73,66,NA
2012,2012-01-19,Thu,REG,H,Wake Forest,W,91,73,NA
2012,2012-01-21,Sat,REG,H,Florida State,L,73,76,NA
2012,2012-01-25,Wed,REG,A,Maryland,W,74,61,NA
2012,2012-01-28,Sat,REG,H,St. John's,W,83,76,NA
2012,2012-02-02,Thu,REG,A,Virginia Tech,W,75,60,NA
2012,2012-02-05,Sun,REG,H,Miami,L,74,78,OT
2012,2012-02-08,Wed,REG,A,North Carolina,W,85,84,NA
2012,2012-02-11,Sat,REG,H,Maryland,W,73,55,NA
2012,2012-02-16,Thu,REG,H,North Carolina State,W,78,73,NA
2012,2012-02-19,Sun,REG,A,Boston College,W,75,50,NA
2012,2012-02-23,Thu,REG,A,Florida State,W,74,66,NA
2012,2012-02-25,Sat,REG,H,Virginia Tech,W,70,65,OT
2012,2012-02-28,Tue,REG,A,Wake Forest,W,79,71,NA
2012,2012-03-03,Sat,REG,H,North Carolina,L,70,88,NA
2012,2012-03-09,Fri,CTOURN,N,Virginia Tech,W,60,56,NA
2012,2012-03-10,Sat,CTOURN,N,Florida State,L,59,62,NA
2012,2012-03-16,Fri,NCAA,N,Lehigh,L,70,75,NA
2013,2012-11-09,Fri,REG,H,Georgia State,W,74,55,NA
2013,2012-11-13,Tue,REG,N,Kentucky,W,75,68,NA
2013,2012-11-18,Sun,REG,H,Florida Gulf Coast,W,88,67,NA
2013,2012-11-22,Thu,REG,N,Minnesota,W,89,71,NA
2013,2012-11-23,Fri,REG,N,Virginia Commonwealth,W,67,58,NA
2013,2012-11-24,Sat,REG,N,Louisville,W,76,71,NA
2013,2012-11-28,Wed,REG,H,Ohio State,W,73,68,NA
2013,2012-12-01,Sat,REG,H,Delaware,W,88,50,NA
2013,2012-12-08,Sat,REG,N,Temple,W,90,67,NA
2013,2012-12-19,Wed,REG,H,Cornell,W,88,47,NA
2013,2012-12-20,Thu,REG,H,Elon,W,76,54,NA
2013,2012-12-29,Sat,REG,H,Santa Clara,W,90,77,NA
2013,2013-01-02,Wed,REG,N,Davidson,W,67,50,NA
2013,2013-01-05,Sat,REG,H,Wake Forest,W,80,62,NA
2013,2013-01-08,Tue,REG,H,Clemson,W,68,40,NA
2013,2013-01-12,Sat,REG,A,North Carolina State,L,76,84,NA
2013,2013-01-17,Thu,REG,H,Georgia Tech,W,73,57,NA
2013,2013-01-23,Wed,REG,A,Miami,L,63,90,NA
2013,2013-01-26,Sat,REG,H,Maryland,W,84,64,NA
2013,2013-01-30,Wed,REG,A,Wake Forest,W,75,70,NA
2013,2013-02-02,Sat,REG,A,Florida State,W,79,60,NA
2013,2013-02-07,Thu,REG,H,North Carolina State,W,98,85,NA
2013,2013-02-10,Sun,REG,A,Boston College,W,62,61,NA
2013,2013-02-13,Wed,REG,H,North Carolina,W,73,68,NA
2013,2013-02-16,Sat,REG,A,Maryland,L,81,83,NA
2013,2013-02-21,Thu,REG,A,Virginia Tech,W,88,56,NA
2013,2013-02-24,Sun,REG,H,Boston College,W,89,68,NA
2013,2013-02-28,Thu,REG,A,Virginia,L,68,73,NA
2013,2013-03-02,Sat,REG,H,Miami,W,79,76,NA
2013,2013-03-05,Tue,REG,H,Virginia Tech,W,85,57,NA
2013,2013-03-09,Sat,REG,A,North Carolina,W,69,53,NA
2013,2013-03-15,Fri,CTOURN,N,Maryland,L,74,83,NA
2013,2013-03-22,Fri,NCAA,N,Albany,W,73,61,NA
2013,2013-03-24,Sun,NCAA,N,Creighton,W,66,50,NA
2013,2013-03-29,Fri,NCAA,N,Michigan State,W,71,61,NA
2013,2013-03-31,Sun,NCAA,N,Louisville,L,63,85,NA
2014,2013-11-08,Fri,REG,H,Davidson,W,111,77,NA
2014,2013-11-12,Tue,REG,N,Kansas,L,83,94,NA
2014,2013-11-15,Fri,REG,H,Florida Atlantic,W,97,64,NA
2014,2013-11-18,Mon,REG,H,North Carolina-Asheville,W,91,55,NA
2014,2013-11-19,Tue,REG,H,East Carolina,W,83,74,NA
2014,2013-11-24,Sun,REG,H,Vermont,W,91,90,NA
2014,2013-11-27,Wed,REG,N,Alabama,W,74,64,NA
2014,2013-11-29,Fri,REG,N,Arizona,L,66,72,NA
2014,2013-12-03,Tue,REG,H,Michigan,W,79,69,NA
2014,2013-12-16,Mon,REG,H,Gardner-Webb,W,85,66,NA
2014,2013-12-19,Thu,REG,N,UCLA,W,80,63,NA
2014,2013-12-28,Sat,REG,H,Eastern Michigan,W,82,59,NA
2014,2013-12-31,Tue,REG,N,Elon,W,86,48,NA
2014,2014-01-04,Sat,REG,A,Notre Dame,L,77,79,NA
2014,2014-01-07,Tue,REG,H,Georgia Tech,W,79,57,NA
2014,2014-01-11,Sat,REG,A,Clemson,L,59,72,NA
2014,2014-01-13,Mon,REG,H,Virginia,W,69,65,NA
2014,2014-01-18,Sat,REG,H,North Carolina State,W,95,60,NA
2014,2014-01-22,Wed,REG,A,Miami,W,67,46,NA
2014,2014-01-25,Sat,REG,H,Florida State,W,78,56,NA
2014,2014-01-27,Mon,REG,A,Pittsburgh,W,80,65,NA
