Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
1959,9,1/3/1959,Sat,REG,N,Notre Dame,NA,Ind,W,69,54,NA,8,1,W 2,NA
1959,10,1/8/1959,Thu,REG,H,Wake Forest,NA,ACC,W,44,34,NA,9,1,W 3,Woollen Gymnasium
1959,11,1/14/1959,Wed,REG,A,North Carolina State,1,ACC,W,72,68,NA,10,1,W 4,Reynolds Coliseum
1959,12,1/30/1959,Fri,REG,N,Clemson,NA,ACC,W,60,46,NA,11,1,W 5,NA
1959,13,1/31/1959,Sat,REG,N,South Carolina,NA,ACC,W,62,50,NA,12,1,W 6,NA
1959,14,2/4/1959,Wed,REG,H,Maryland,NA,ACC,W,64,57,NA,13,1,W 7,Woollen Gymnasium
1959,15,2/6/1959,Fri,REG,A,Duke,NA,ACC,W,89,80,NA,14,1,W 8,Cameron Indoor Stadium
1959,16,2/12/1959,Thu,REG,A,Wake Forest,NA,ACC,W,75,66,NA,15,1,W 9,Winston-Salem Memorial Coliseum
1959,17,2/14/1959,Sat,REG,A,Loyola,NA,Ind,W,76,57,NA,16,1,W 10,Alumni Gym
1959,18,2/18/1959,Wed,REG,H,North Carolina State,6,ACC,W,74,67,NA,17,1,W 11,Woollen Gymnasium
1959,19,2/21/1959,Sat,REG,A,Maryland,NA,ACC,L,51,69,NA,17,2,L 1,Cole Fieldhouse
1959,20,2/25/1959,Wed,REG,A,Virginia,NA,ACC,L,68,69,NA,17,3,L 2,Memorial Gymnasium
1959,21,2/28/1959,Sat,REG,H,Duke,NA,ACC,W,72,62,NA,18,3,W 1,Woollen Gymnasium
1959,22,3/5/1959,Thu,CTOURN,H,Clemson,NA,ACC,W,93,69,NA,19,3,W 2,Reynolds Coliseum
1959,23,3/6/1959,Fri,CTOURN,N,Duke,NA,ACC,W,74,71,NA,20,3,W 3,Reynolds Coliseum
1959,24,3/7/1959,Sat,CTOURN,A,North Carolina State,10,ACC,L,56,80,NA,20,4,L 1,Reynolds Coliseum
1959,25,3/10/1959,Tue,NCAA,N,Navy,NA,Ind,L,63,76,NA,20,5,L 2,NA
1960,1,12/5/1959,Sat,REG,H,South Carolina,NA,ACC,W,93,56,NA,1,0,W 1,Woollen Gymnasium
1960,2,12/11/1959,Fri,REG,N,Kansas,NA,Big 8,W,60,49,NA,2,0,W 2,NA
1960,3,12/12/1959,Sat,REG,N,Kansas State,NA,Big 8,W,68,52,NA,3,0,W 3,NA
1960,4,12/18/1959,Fri,REG,A,Kentucky,NA,SEC,L,70,76,NA,3,1,L 1,Memorial Coliseum
1960,5,12/19/1959,Sat,REG,N,Saint Louis,NA,MVC,L,52,68,NA,3,2,L 2,NA
1960,6,12/28/1959,Mon,REG,N,Minnesota,NA,Big Ten,W,72,65,NA,4,2,W 1,NA
1960,7,12/29/1959,Tue,REG,N,Duke,18,ACC,W,75,53,NA,5,2,W 2,Raleigh Memorial Auditorium
1960,8,12/30/1959,Wed,REG,N,Wake Forest,19,ACC,L,50,53,NA,5,3,L 1,NA
1960,9,1/2/1960,Sat,REG,N,Notre Dame,NA,Ind,W,75,65,NA,6,3,W 1,NA
1960,10,1/9/1960,Sat,REG,N,Wake Forest,8,ACC,W,62,59,NA,7,3,W 2,NA
1960,11,1/13/1960,Wed,REG,H,North Carolina State,NA,ACC,W,62,51,NA,8,3,W 3,Woollen Gymnasium
1960,12,1/16/1960,Sat,REG,N,Virginia,NA,ACC,W,76,57,NA,9,3,W 4,NA
1960,13,2/3/1960,Wed,REG,A,Maryland,NA,ACC,W,75,66,NA,10,3,W 5,Cole Fieldhouse
1960,14,2/8/1960,Mon,REG,A,Clemson,NA,ACC,W,73,54,NA,11,3,W 6,Clemson Field House
1960,15,2/11/1960,Thu,REG,H,Wake Forest,NA,ACC,L,69,80,NA,11,4,L 1,Woollen Gymnasium
1960,16,2/13/1960,Sat,REG,H,Duke,NA,ACC,W,84,57,NA,12,4,W 1,Woollen Gymnasium
1960,17,2/17/1960,Wed,REG,A,North Carolina State,NA,ACC,W,66,62,NA,13,4,W 2,Reynolds Coliseum
1960,18,2/19/1960,Fri,REG,N,Clemson,NA,ACC,W,85,80,NA,14,4,W 3,NA
1960,19,2/20/1960,Sat,REG,N,South Carolina,NA,ACC,L,81,85,NA,14,5,L 1,NA
1960,20,2/23/1960,Tue,REG,H,Maryland,NA,ACC,W,81,64,NA,15,5,W 1,Woollen Gymnasium
1960,21,2/25/1960,Thu,REG,H,Virginia,NA,ACC,W,97,58,NA,16,5,W 2,Woollen Gymnasium
1960,22,2/27/1960,Sat,REG,A,Duke,NA,ACC,W,75,50,NA,17,5,W 3,Cameron Indoor Stadium
1960,23,3/3/1960,Thu,CTOURN,H,Virginia,NA,ACC,W,84,63,NA,18,5,W 4,Reynolds Coliseum
1960,24,3/4/1960,Fri,CTOURN,N,Duke,NA,ACC,L,69,71,NA,18,6,L 1,Reynolds Coliseum
1961,1,12/5/1960,Mon,REG,H,Louisiana State,NA,SEC,W,77,61,NA,1,0,W 1,Woollen Gymnasium
1961,2,12/6/1960,Tue,REG,H,Virginia,NA,ACC,W,81,47,NA,2,0,W 2,Woollen Gymnasium
1961,3,12/13/1960,Tue,REG,H,Kentucky,20,SEC,L,65,70,NA,2,1,L 1,Greensboro Coliseum
1961,4,12/16/1960,Fri,REG,A,Kansas State,20,Big 8,L,69,77,NA,2,2,L 2,Ahearn Field House
1961,5,12/17/1960,Sat,REG,A,Kansas,16,Big 8,W,78,70,NA,3,2,W 1,Allen Fieldhouse
1961,6,12/19/1960,Mon,REG,A,Creighton,NA,Ind,W,72,64,NA,4,2,W 2,Omaha Civic Auditorium
1961,7,12/29/1960,Thu,REG,N,Maryland,NA,ACC,W,81,57,NA,5,2,W 3,NA
1961,8,12/30/1960,Fri,REG,N,Villanova,NA,Ind,W,87,67,NA,6,2,W 4,NA
1961,9,12/31/1960,Sat,REG,N,Duke,6,ACC,W,76,71,NA,7,2,W 5,Raleigh Memorial Auditorium
1961,10,1/7/1961,Sat,REG,N,Notre Dame,NA,Ind,W,73,71,NA,8,2,W 6,NA
1961,11,1/10/1961,Tue,REG,H,Wake Forest,NA,ACC,W,83,74,NA,9,2,W 7,Woollen Gymnasium
1961,12,1/14/1961,Sat,REG,A,Virginia,NA,ACC,W,92,70,NA,10,2,W 8,Memorial Gymnasium
1961,13,1/16/1961,Mon,REG,A,Maryland,NA,ACC,W,58,52,NA,11,2,W 9,Cole Fieldhouse
1961,14,1/18/1961,Wed,REG,A,North Carolina State,NA,ACC,W,97,66,NA,12,2,W 10,Reynolds Coliseum
1961,15,1/31/1961,Tue,REG,H,Clemson,NA,ACC,W,77,46,NA,13,2,W 11,Woollen Gymnasium
1961,16,2/2/1961,Thu,REG,H,Maryland,NA,ACC,W,63,56,NA,14,2,W 12,Woollen Gymnasium
1961,17,2/4/1961,Sat,REG,A,Duke,4,ACC,L,77,81,NA,14,3,L 1,Cameron Indoor Stadium
1961,18,2/8/1961,Wed,REG,A,South Carolina,NA,ACC,L,82,89,NA,14,4,L 2,Carolina Fieldhouse
1961,19,2/11/1961,Sat,REG,A,Wake Forest,NA,ACC,W,93,78,NA,15,4,W 1,Winston-Salem Memorial Coliseum
1961,20,2/15/1961,Wed,REG,H,North Carolina State,NA,ACC,W,62,56,NA,16,4,W 2,Woollen Gymnasium
1961,21,2/17/1961,Fri,REG,N,South Carolina,NA,ACC,W,92,68,NA,17,4,W 3,NA
1961,22,2/18/1961,Sat,REG,N,Clemson,NA,ACC,W,61,55,NA,18,4,W 4,NA
1961,23,2/25/1961,Sat,REG,H,Duke,6,ACC,W,69,66,OT,19,4,W 5,Woollen Gymnasium
1962,1,12/2/1961,Sat,REG,H,Virginia,NA,ACC,W,80,46,NA,1,0,W 1,Woollen Gymnasium
1962,2,12/5/1961,Tue,REG,A,Clemson,NA,ACC,W,54,52,NA,2,0,W 2,Clemson Field House
1962,3,12/11/1961,Mon,REG,H,Indiana,NA,Big Ten,L,70,76,NA,2,1,L 1,Allen County War Memorial Coliseum
1962,4,1/6/1962,Sat,REG,N,Notre Dame,NA,Ind,W,99,80,NA,3,1,W 1,NA
1962,5,1/10/1962,Wed,REG,A,Wake Forest,NA,ACC,L,72,91,NA,3,2,L 1,Winston-Salem Memorial Coliseum
1962,6,1/13/1962,Sat,REG,N,Virginia,NA,ACC,W,100,71,NA,4,2,W 1,NA
1962,7,1/15/1962,Mon,REG,H,South Carolina,NA,ACC,W,81,73,NA,5,2,W 2,Woollen Gymnasium
1962,8,1/17/1962,Wed,REG,H,North Carolina State,NA,ACC,W,66,56,NA,6,2,W 3,Woollen Gymnasium
1962,9,2/3/1962,Sat,REG,A,Duke,6,ACC,L,57,79,NA,6,3,L 1,Cameron Indoor Stadium
1962,10,2/6/1962,Tue,REG,A,Maryland,NA,ACC,L,62,79,NA,6,4,L 2,Cole Fieldhouse
1962,11,2/10/1962,Sat,REG,H,Wake Forest,NA,ACC,L,80,87,NA,6,5,L 3,Woollen Gymnasium
1962,12,2/14/1962,Wed,REG,A,North Carolina State,NA,ACC,L,57,85,NA,6,6,L 4,Reynolds Coliseum
1962,13,2/16/1962,Fri,REG,N,Clemson,NA,ACC,W,69,59,NA,7,6,W 1,NA
1962,14,2/17/1962,Sat,REG,N,South Carolina,NA,ACC,L,82,97,NA,7,7,L 1,NA
1962,15,2/19/1962,Mon,REG,H,Maryland,NA,ACC,W,70,67,NA,8,7,W 1,Woollen Gymnasium
1962,16,2/24/1962,Sat,REG,H,Duke,8,ACC,L,74,82,NA,8,8,L 1,Woollen Gymnasium
1962,17,3/1/1962,Thu,CTOURN,H,South Carolina,NA,ACC,L,55,57,NA,8,9,L 2,Reynolds Coliseum
1963,1,12/1/1962,Sat,REG,H,Georgia,NA,SEC,W,89,65,NA,1,0,W 1,Woollen Gymnasium
1963,2,12/5/1962,Wed,REG,H,Clemson,NA,ACC,W,64,48,NA,2,0,W 2,Woollen Gymnasium
1963,3,12/8/1962,Sat,REG,A,South Carolina,NA,ACC,W,75,65,NA,3,0,W 3,Carolina Fieldhouse
1963,4,12/15/1962,Sat,REG,A,Indiana,NA,Big Ten,L,76,90,NA,3,1,L 1,New Field House
1963,5,12/17/1962,Mon,REG,A,Kentucky,NA,SEC,W,68,66,NA,4,1,W 1,Memorial Coliseum
1963,6,1/2/1963,Wed,REG,H,Yale,NA,Ivy,W,86,77,NA,5,1,W 2,Woollen Gymnasium
1963,7,1/5/1963,Sat,REG,A,Notre Dame,NA,Ind,W,76,68,NA,6,1,W 3,Notre Dame Fieldhouse
1963,8,1/9/1963,Wed,REG,A,Wake Forest,NA,ACC,L,70,78,NA,6,2,L 1,Winston-Salem Memorial Coliseum
1963,9,1/14/1963,Mon,REG,A,Maryland,NA,ACC,W,78,56,NA,7,2,W 1,Cole Fieldhouse
1963,10,1/16/1963,Wed,REG,H,North Carolina State,NA,ACC,W,67,65,NA,8,2,W 2,Woollen Gymnasium
1963,11,1/19/1963,Sat,REG,A,Virginia,NA,ACC,W,86,81,NA,9,2,W 3,Memorial Gymnasium
1963,12,2/2/1963,Sat,REG,H,Duke,3,ACC,L,69,77,NA,9,3,L 1,Woollen Gymnasium
1963,13,2/7/1963,Thu,REG,H,Maryland,NA,ACC,W,82,68,NA,10,3,W 1,Woollen Gymnasium
1963,14,2/9/1963,Sat,REG,H,Wake Forest,NA,ACC,L,71,72,NA,10,4,L 1,Woollen Gymnasium
1963,15,2/12/1963,Tue,REG,A,North Carolina State,NA,ACC,W,68,63,NA,11,4,W 1,Reynolds Coliseum
1963,16,2/15/1963,Fri,REG,N,South Carolina,NA,ACC,W,78,74,NA,12,4,W 2,NA
1963,17,2/16/1963,Sat,REG,N,Clemson,NA,ACC,W,79,63,NA,13,4,W 3,NA
1963,18,2/20/1963,Wed,REG,H,Virginia,NA,ACC,W,85,73,NA,14,4,W 4,Woollen Gymnasium
1963,19,2/23/1963,Sat,REG,A,Duke,2,ACC,L,93,106,NA,14,5,L 1,Cameron Indoor Stadium
1963,20,2/28/1963,Thu,CTOURN,H,South Carolina,NA,ACC,W,93,76,NA,15,5,W 1,Reynolds Coliseum
1963,21,3/1/1963,Fri,CTOURN,H,Wake Forest,NA,ACC,L,55,56,NA,15,6,L 1,Reynolds Coliseum
1964,1,12/2/1963,Mon,REG,H,South Carolina,NA,ACC,W,92,87,NA,1,0,W 1,Woollen Gymnasium
1964,2,12/3/1963,Tue,REG,A,Clemson,NA,ACC,L,64,66,NA,1,1,L 1,Clemson Field House
1964,3,12/7/1963,Sat,REG,H,Indiana,NA,Big Ten,W,77,70,NA,2,1,W 1,Charlotte Coliseum
1964,4,12/9/1963,Mon,REG,A,Kentucky,9,SEC,L,80,100,NA,2,2,L 1,Memorial Coliseum
1964,5,12/14/1963,Sat,REG,A,Louisiana State,NA,SEC,W,76,71,NA,3,2,W 1,John Parker Memorial Coliseum
1964,6,12/16/1963,Mon,REG,A,Tulane,NA,SEC,W,109,81,NA,4,2,W 2,Avron B. Fogelman Arena
1964,7,12/18/1963,Wed,REG,H,Georgia,NA,SEC,W,99,71,NA,5,2,W 3,Woollen Gymnasium
1964,8,1/4/1964,Sat,REG,N,Notre Dame,NA,Ind,W,78,68,NA,6,2,W 4,NA
1964,9,1/9/1964,Thu,REG,A,Wake Forest,NA,ACC,L,71,80,NA,6,3,L 1,Winston-Salem Memorial Coliseum
1964,10,1/11/1964,Sat,REG,A,Duke,10,ACC,L,64,84,NA,6,4,L 2,Cameron Indoor Stadium
1964,11,1/13/1964,Mon,REG,H,Maryland,NA,ACC,W,97,88,NA,7,4,W 1,Woollen Gymnasium
1964,12,1/15/1964,Wed,REG,H,North Carolina State,NA,ACC,W,79,71,NA,8,4,W 2,Woollen Gymnasium
1964,13,1/18/1964,Sat,REG,H,Virginia Tech,NA,Southern,L,88,90,NA,8,5,L 1,Woollen Gymnasium
1964,14,2/3/1964,Mon,REG,H,Virginia,NA,ACC,W,89,76,NA,9,5,W 1,Woollen Gymnasium
1964,15,2/8/1964,Sat,REG,H,Wake Forest,NA,ACC,W,81,73,NA,10,5,W 2,Woollen Gymnasium
1964,16,2/12/1964,Wed,REG,A,New York University,NA,Ind,L,68,69,NA,10,6,L 1,Alumni Gymnasium
1964,17,2/14/1964,Fri,REG,N,Clemson,NA,ACC,L,90,97,NA,10,7,L 2,NA
1964,18,2/15/1964,Sat,REG,N,South Carolina,NA,ACC,W,84,81,NA,11,7,W 1,NA
1964,19,2/18/1964,Tue,REG,A,Maryland,NA,ACC,L,64,74,NA,11,8,L 1,Cole Fieldhouse
1964,20,2/22/1964,Sat,REG,A,North Carolina State,NA,ACC,L,49,51,NA,11,9,L 2,Reynolds Coliseum
1964,21,2/24/1964,Mon,REG,A,Virginia,NA,ACC,L,64,79,NA,11,10,L 3,Memorial Gymnasium
1964,22,2/29/1964,Sat,REG,H,Duke,4,ACC,L,69,104,NA,11,11,L 4,Woollen Gymnasium
1964,23,3/5/1964,Thu,CTOURN,H,South Carolina,NA,ACC,W,80,63,NA,12,11,W 1,Reynolds Coliseum
1964,24,3/6/1964,Fri,CTOURN,N,Duke,4,ACC,L,49,65,NA,12,12,L 1,Reynolds Coliseum
1965,1,12/1/1964,Tue,REG,H,Clemson,NA,ACC,W,77,59,NA,1,0,W 1,Woollen Gymnasium
1965,2,12/3/1964,Thu,REG,A,Georgia,NA,SEC,L,61,64,NA,1,1,L 1,Stegeman Coliseum
1965,3,12/5/1964,Sat,REG,A,South Carolina,NA,ACC,W,82,71,NA,2,1,W 1,Carolina Fieldhouse
1965,4,12/7/1964,Mon,REG,H,Kentucky,11,SEC,W,82,67,NA,3,1,W 2,Charlotte Coliseum
1965,5,12/10/1964,Thu,REG,H,Tulane,NA,SEC,W,111,74,NA,4,1,W 3,Woollen Gymnasium
1965,6,12/12/1964,Sat,REG,A,Indiana,NA,Big Ten,L,81,107,NA,4,2,L 1,New Field House
1965,7,12/14/1964,Mon,REG,N,Vanderbilt,3,SEC,W,84,78,NA,5,2,W 1,NA
1965,8,12/18/1964,Fri,REG,N,Mississippi State,NA,SEC,W,84,80,NA,6,2,W 2,NA
1965,9,12/19/1964,Sat,REG,N,Alabama,NA,SEC,L,61,66,NA,6,3,L 1,NA
1965,10,12/21/1964,Mon,REG,A,Florida,NA,SEC,L,54,73,NA,6,4,L 2,Florida Gymnasium
1965,11,1/4/1965,Mon,REG,A,Maryland,NA,ACC,L,68,76,NA,6,5,L 3,Cole Fieldhouse
1965,12,1/6/1965,Wed,REG,A,Wake Forest,NA,ACC,L,85,107,NA,6,6,L 4,Winston-Salem Memorial Coliseum
1965,13,1/9/1965,Sat,REG,A,Duke,6,ACC,W,65,62,NA,7,6,W 1,Cameron Indoor Stadium
1965,14,1/13/1965,Wed,REG,H,North Carolina State,NA,ACC,L,62,65,NA,7,7,L 1,Woollen Gymnasium
1965,15,1/16/1965,Sat,REG,A,Virginia,NA,ACC,W,87,80,NA,8,7,W 1,Memorial Gymnasium
1965,16,1/30/1965,Sat,REG,H,Maryland,NA,ACC,L,80,91,NA,8,8,L 1,Woollen Gymnasium
1965,17,2/6/1965,Sat,REG,N,New York University,NA,Ind,W,100,78,NA,9,8,W 1,NA
1965,18,2/9/1965,Tue,REG,H,Wake Forest,NA,ACC,W,107,91,NA,10,8,W 2,Woollen Gymnasium
1965,19,2/17/1965,Wed,REG,A,North Carolina State,NA,ACC,W,69,68,NA,11,8,W 3,Reynolds Coliseum
1965,20,2/19/1965,Fri,REG,N,South Carolina,NA,ACC,W,76,63,NA,12,8,W 4,NA
1965,21,2/20/1965,Sat,REG,N,Clemson,NA,ACC,W,86,84,NA,13,8,W 5,NA
1965,22,2/23/1965,Tue,REG,H,Virginia,NA,ACC,W,105,101,NA,14,8,W 6,Woollen Gymnasium
1965,23,2/27/1965,Sat,REG,H,Duke,5,ACC,W,71,66,NA,15,8,W 7,Woollen Gymnasium
1965,24,3/4/1965,Thu,CTOURN,H,Wake Forest,NA,ACC,L,76,92,NA,15,9,L 1,Reynolds Coliseum
1966,1,12/1/1965,Wed,REG,A,Clemson,NA,ACC,L,74,84,NA,0,1,L 1,Clemson Field House
1966,2,12/4/1965,Sat,REG,H,William & Mary,NA,Southern,W,82,68,NA,1,1,W 1,Carmichael Auditorium
1966,3,12/6/1965,Mon,REG,A,Ohio State,NA,Big Ten,W,82,72,NA,2,1,W 2,St. John Arena
1966,4,12/8/1965,Wed,REG,H,Richmond,NA,Southern,W,127,76,NA,3,1,W 3,Carmichael Auditorium
1966,5,12/11/1965,Sat,REG,A,Vanderbilt,4,SEC,L,72,81,NA,3,2,L 1,Memorial Gymnasium
1966,6,12/16/1965,Thu,REG,H,Florida State,NA,Ind,W,115,80,NA,4,2,W 1,Carmichael Auditorium
1966,7,12/18/1965,Sat,REG,N,Florida,NA,SEC,W,66,59,NA,5,2,W 2,NA
1966,8,12/27/1965,Mon,REG,N,Princeton,NA,Ivy,W,75,61,NA,6,2,W 3,NA
1966,9,12/30/1965,Thu,REG,N,Utah,NA,WAC,W,90,85,NA,7,2,W 4,NA
1966,10,12/31/1965,Fri,REG,H,West Virginia,NA,Southern,L,97,102,NA,7,3,L 1,Reynolds Coliseum
1966,11,1/3/1966,Mon,REG,H,Maryland,NA,ACC,W,67,52,NA,8,3,W 1,Carmichael Auditorium
1966,12,1/5/1966,Wed,REG,A,Wake Forest,NA,ACC,W,99,83,NA,9,3,W 2,Winston-Salem Memorial Coliseum
1966,13,1/8/1966,Sat,REG,H,Duke,1,ACC,L,77,88,NA,9,4,L 1,Carmichael Auditorium
1966,14,1/12/1966,Wed,REG,H,North Carolina State,NA,ACC,W,83,75,NA,10,4,W 1,Carmichael Auditorium
1966,15,1/15/1966,Sat,REG,A,Virginia,NA,ACC,L,69,70,NA,10,5,L 1,University Hall
1966,16,2/3/1966,Thu,REG,H,Wake Forest,NA,ACC,W,115,87,NA,11,5,W 1,Carmichael Auditorium
1966,17,2/5/1966,Sat,REG,A,Maryland,NA,ACC,L,66,76,NA,11,6,L 1,Cole Fieldhouse
1966,18,2/7/1966,Mon,REG,H,South Carolina,NA,ACC,W,104,70,NA,12,6,W 1,Carmichael Auditorium
1966,19,2/9/1966,Wed,REG,A,New York University,NA,MCC,L,78,83,NA,12,7,L 1,Alumni Gymnasium
1966,20,2/12/1966,Sat,REG,H,Virginia Tech,NA,Ind,L,75,81,NA,12,8,L 2,Carmichael Auditorium
1966,21,2/15/1966,Tue,REG,A,North Carolina State,NA,ACC,L,77,87,NA,12,9,L 3,Reynolds Coliseum
1966,22,2/18/1966,Fri,REG,N,Clemson,NA,ACC,W,70,66,NA,13,9,W 1,NA
1966,23,2/19/1966,Sat,REG,N,South Carolina,NA,ACC,W,83,71,NA,14,9,W 2,NA
1966,24,2/22/1966,Tue,REG,H,Virginia,NA,ACC,W,81,79,NA,15,9,W 3,Carmichael Auditorium
1966,25,2/26/1966,Sat,REG,A,Duke,2,ACC,L,63,77,NA,15,10,L 1,Cameron Indoor Stadium
1966,26,3/3/1966,Thu,CTOURN,H,Maryland,NA,ACC,W,77,70,NA,16,10,W 1,Reynolds Coliseum
1966,27,3/4/1966,Fri,CTOURN,N,Duke,3,ACC,L,20,21,NA,16,11,L 1,Reynolds Coliseum
1967,1,12/1/1966,Thu,REG,H,Clemson,NA,ACC,W,76,65,NA,1,0,W 1,Carmichael Auditorium
1967,2,12/3/1966,Sat,REG,N,Penn State,NA,Ind,W,93,63,NA,2,0,W 2,NA
1967,3,12/9/1966,Fri,REG,H,Tulane,NA,Ind,W,92,69,NA,3,0,W 3,Carmichael Auditorium
1967,4,12/13/1966,Tue,REG,A,Kentucky,4,SEC,W,64,55,NA,4,0,W 4,Memorial Coliseum
1967,5,12/17/1966,Sat,REG,N,New York University,NA,MCC,W,95,58,NA,5,0,W 5,NA
1967,6,12/19/1966,Mon,REG,N,Columbia,NA,Ivy,W,98,66,NA,6,0,W 6,NA
1967,7,12/20/1966,Tue,REG,N,Florida State,NA,Ind,W,81,54,NA,7,0,W 7,NA
1967,8,12/27/1966,Tue,REG,N,Furman,NA,Southern,W,101,56,NA,8,0,W 8,NA
1967,9,12/30/1966,Fri,REG,N,Ohio State,NA,Big Ten,W,105,82,NA,9,0,W 9,NA
1967,10,1/2/1967,Mon,REG,H,Princeton,NA,Ivy,L,81,91,NA,9,1,L 1,Carmichael Auditorium
1967,11,1/4/1967,Wed,REG,A,Wake Forest,NA,ACC,W,76,74,NA,10,1,W 1,Winston-Salem Memorial Coliseum
1967,12,1/7/1967,Sat,REG,A,Duke,NA,ACC,W,59,56,NA,11,1,W 2,Cameron Indoor Stadium
1967,13,1/11/1967,Wed,REG,H,North Carolina State,NA,ACC,W,79,78,NA,12,1,W 3,Carmichael Auditorium
1967,14,1/28/1967,Sat,REG,H,Virginia,NA,ACC,W,103,76,NA,13,1,W 4,Carmichael Auditorium
1967,15,2/4/1967,Sat,REG,H,Maryland,NA,ACC,W,85,77,NA,14,1,W 5,Carmichael Auditorium
1967,16,2/7/1967,Tue,REG,A,Virginia,NA,ACC,W,79,75,NA,15,1,W 6,University Hall
1967,17,2/9/1967,Thu,REG,H,Wake Forest,NA,ACC,W,75,73,NA,16,1,W 7,Carmichael Auditorium
1967,18,2/11/1967,Sat,REG,A,Georgia Tech,NA,Ind,L,80,82,NA,16,2,L 1,Alexander Memorial Coliseum
1967,19,2/14/1967,Tue,REG,A,North Carolina State,NA,ACC,W,77,60,NA,17,2,W 1,Reynolds Coliseum
1967,20,2/17/1967,Fri,REG,N,South Carolina,NA,ACC,W,80,55,NA,18,2,W 2,NA
1967,21,2/18/1967,Sat,REG,N,Clemson,NA,ACC,L,88,92,NA,18,3,L 1,NA
1967,22,2/22/1967,Wed,REG,A,Maryland,NA,ACC,W,79,78,NA,19,3,W 1,Cole Fieldhouse
1967,23,2/25/1967,Sat,REG,H,Virginia Tech,NA,Ind,W,110,78,NA,20,3,W 2,Carmichael Auditorium
1967,24,3/1/1967,Wed,REG,A,South Carolina,NA,ACC,L,57,70,NA,20,4,L 1,Carolina Fieldhouse
1967,25,3/4/1967,Sat,REG,H,Duke,NA,ACC,W,92,79,NA,21,4,W 1,Carmichael Auditorium
1967,26,3/9/1967,Thu,CTOURN,N,North Carolina State,NA,ACC,W,56,53,NA,22,4,W 2,Greensboro Coliseum
1967,27,3/10/1967,Fri,CTOURN,A,Wake Forest,NA,ACC,W,89,79,NA,23,4,W 3,Greensboro Coliseum
1967,28,3/11/1967,Sat,CTOURN,N,Duke,NA,ACC,W,82,73,NA,24,4,W 4,Greensboro Coliseum
1967,29,3/17/1967,Fri,NCAA,N,Princeton,5,Ivy,W,78,70,OT,25,4,W 5,NA
1967,30,3/18/1967,Sat,NCAA,N,Boston College,9,Ind,W,96,80,NA,26,4,W 6,NA
1967,31,3/24/1967,Fri,NCAA,N,Dayton,NA,Ind,L,62,76,NA,26,5,L 1,NA
1967,32,3/25/1967,Sat,NCAA,N,Houston,7,Ind,L,62,84,NA,26,6,L 2,NA
1968,1,12/2/1967,Sat,REG,H,Virginia Tech,NA,Ind,W,89,76,NA,1,0,W 1,Carmichael Auditorium
1968,2,12/6/1967,Wed,REG,H,Kent State,NA,MAC,W,107,83,NA,2,0,W 2,Carmichael Auditorium
1968,3,12/9/1967,Sat,REG,A,Vanderbilt,8,SEC,L,76,89,NA,2,1,L 1,Memorial Gymnasium
1968,4,12/12/1967,Tue,REG,H,Kentucky,4,SEC,W,84,77,NA,3,1,W 1,Greensboro Coliseum
1968,5,12/16/1967,Sat,REG,N,Princeton,10,Ivy,W,71,63,NA,4,1,W 2,NA
1968,6,12/28/1967,Thu,REG,N,Stanford,NA,AAWU,W,87,78,NA,5,1,W 3,NA
1968,7,12/29/1967,Fri,REG,N,Utah,7,WAC,W,86,84,NA,6,1,W 4,NA
1968,8,12/30/1967,Sat,REG,N,Oregon State,NA,AAWU,W,68,61,NA,7,1,W 5,NA
1968,9,1/3/1968,Wed,REG,H,Wake Forest,NA,ACC,W,74,62,NA,8,1,W 6,Carmichael Auditorium
1968,10,1/6/1968,Sat,REG,H,Duke,NA,ACC,W,75,72,NA,9,1,W 7,Carmichael Auditorium
1968,11,1/10/1968,Wed,REG,A,North Carolina State,NA,ACC,W,68,66,NA,10,1,W 8,Reynolds Coliseum
1968,12,1/13/1968,Sat,REG,A,Clemson,NA,ACC,W,115,83,NA,11,1,W 9,Clemson Field House
1968,13,1/27/1968,Sat,REG,N,Georgia Tech,NA,Ind,W,82,54,NA,12,1,W 10,NA
1968,14,2/1/1968,Thu,REG,H,Florida State,NA,Ind,W,86,80,NA,13,1,W 11,Carmichael Auditorium
1968,15,2/3/1968,Sat,REG,A,Maryland,NA,ACC,W,73,67,NA,14,1,W 12,Cole Fieldhouse
1968,16,2/6/1968,Tue,REG,H,Virginia,NA,ACC,W,108,64,NA,15,1,W 13,Carmichael Auditorium
1968,17,2/8/1968,Thu,REG,A,Wake Forest,NA,ACC,W,80,60,NA,16,1,W 14,Winston-Salem Memorial Coliseum
1968,18,2/10/1968,Sat,REG,A,Virginia Tech,NA,Ind,W,80,70,NA,17,1,W 15,Cassell Coliseum
1968,19,2/12/1968,Mon,REG,H,North Carolina State,NA,ACC,W,96,84,NA,18,1,W 16,Carmichael Auditorium
1968,20,2/16/1968,Fri,REG,N,Clemson,NA,ACC,W,96,74,NA,19,1,W 17,NA
1968,21,2/17/1968,Sat,REG,N,South Carolina,NA,ACC,W,84,80,NA,20,1,W 18,NA
1968,22,2/21/1968,Wed,REG,H,Maryland,NA,ACC,W,83,60,NA,21,1,W 19,Carmichael Auditorium
1968,23,2/24/1968,Sat,REG,A,Virginia,NA,ACC,W,92,74,NA,22,1,W 20,University Hall
