Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
1987,1986-12-13,Sat,REG,H,Jacksonville,W,98,69,NA
1987,1986-12-20,Sat,REG,H,Illinois,W,90,77,NA
1987,1986-12-22,Mon,REG,N,Furman,W,95,65,NA
1987,1986-12-27,Sat,REG,N,Kansas State,W,81,62,NA
1987,1986-12-29,Mon,REG,N,Purdue,W,94,81,NA
1987,1986-12-30,Tue,REG,A,Southern Methodist,W,88,86,NA
1987,1987-01-03,Sat,REG,A,La Salle,W,79,72,NA
1987,1987-01-08,Thu,REG,H,Maryland,W,98,65,NA
1987,1987-01-10,Sat,REG,A,Duke,W,85,77,NA
1987,1987-01-14,Wed,REG,A,Virginia,W,95,80,NA
1987,1987-01-18,Sun,REG,H,North Carolina State,W,96,78,NA
1987,1987-01-22,Thu,REG,A,Wake Forest,W,79,53,NA
1987,1987-01-24,Sat,REG,H,Georgia Tech,W,92,55,NA
1987,1987-01-28,Wed,REG,A,Clemson,W,108,99,NA
1987,1987-02-01,Sun,REG,A,Notre Dame,L,58,60,NA
1987,1987-02-05,Thu,REG,A,North Carolina State,W,96,79,NA
1987,1987-02-08,Sun,REG,H,Virginia,W,74,73,NA
1987,1987-02-11,Wed,REG,H,Wake Forest,W,94,85,NA
1987,1987-02-14,Sat,REG,A,Maryland,W,93,86,NA
1987,1987-02-15,Sun,REG,H,Marquette,W,83,74,NA
1987,1987-02-18,Wed,REG,H,East Tennessee State,W,118,65,NA
1987,1987-02-21,Sat,REG,H,Clemson,W,96,80,NA
1987,1987-02-26,Thu,REG,H,Duke,W,77,71,NA
1987,1987-03-01,Sun,REG,N,Georgia Tech,W,92,76,NA
1987,1987-03-06,Fri,CTOURN,A,Maryland,W,82,63,NA
1987,1987-03-07,Sat,CTOURN,N,Virginia,W,84,82,2OT
1987,1987-03-08,Sun,CTOURN,N,North Carolina State,L,67,68,NA
1987,1987-03-12,Thu,NCAA,N,Pennsylvania,W,113,82,NA
1987,1987-03-14,Sat,NCAA,N,Michigan,W,109,97,NA
1987,1987-03-19,Thu,NCAA,N,Notre Dame,W,74,68,NA
1987,1987-03-21,Sat,NCAA,N,Syracuse,L,75,79,NA
1988,1987-11-21,Sat,REG,N,Syracuse,W,96,93,NA
1988,1987-11-27,Fri,REG,N,Southern California,W,82,77,NA
1988,1987-11-28,Sat,REG,A,Richmond,W,87,76,NA
1988,1987-12-03,Thu,REG,H,Stetson,W,86,74,NA
1988,1987-12-05,Sat,REG,A,Vanderbilt,L,76,78,NA
1988,1987-12-12,Sat,REG,H,Southern Methodist,W,90,74,NA
1988,1987-12-17,Thu,REG,N,Citadel,W,98,74,NA
1988,1987-12-19,Sat,REG,A,Illinois,W,83,74,NA
1988,1987-12-30,Wed,REG,A,Nevada,W,115,91,NA
1988,1988-01-02,Sat,REG,A,UCLA,W,80,73,NA
1988,1988-01-06,Wed,REG,N,Fordham,W,76,67,NA
1988,1988-01-09,Sat,REG,H,La Salle,W,96,82,NA
1988,1988-01-14,Thu,REG,A,Maryland,W,71,65,NA
1988,1988-01-16,Sat,REG,H,Virginia,W,87,62,NA
1988,1988-01-21,Thu,REG,H,Duke,L,69,70,NA
1988,1988-01-24,Sun,REG,A,North Carolina State,W,77,73,NA
1988,1988-01-28,Thu,REG,A,Wake Forest,L,80,83,NA
1988,1988-01-30,Sat,REG,H,Georgia Tech,W,73,71,NA
1988,1988-02-04,Thu,REG,A,Clemson,W,88,64,NA
1988,1988-02-11,Thu,REG,H,North Carolina State,W,75,73,NA
1988,1988-02-14,Sun,REG,A,Virginia,W,64,58,NA
1988,1988-02-17,Wed,REG,H,Wake Forest,W,80,62,NA
1988,1988-02-20,Sat,REG,H,Maryland,W,74,73,NA
1988,1988-02-21,Sun,REG,H,Temple,L,66,83,NA
1988,1988-02-28,Sun,REG,H,Clemson,W,88,52,NA
1988,1988-03-02,Wed,REG,A,Georgia Tech,W,97,80,NA
1988,1988-03-06,Sun,REG,A,Duke,L,81,96,NA
1988,1988-03-11,Fri,CTOURN,N,Wake Forest,W,83,62,NA
1988,1988-03-12,Sat,CTOURN,H,Maryland,W,74,64,NA
1988,1988-03-13,Sun,CTOURN,N,Duke,L,61,65,NA
1988,1988-03-17,Thu,NCAA,N,North Texas,W,83,65,NA
1988,1988-03-19,Sat,NCAA,N,Loyola Marymount,W,123,97,NA
1988,1988-03-25,Fri,NCAA,N,Michigan,W,78,69,NA
1988,1988-03-27,Sun,NCAA,N,Arizona,L,52,70,NA
1989,1988-11-18,Fri,REG,H,Chattanooga,W,111,84,NA
1989,1988-11-19,Sat,REG,H,Georgia,W,99,91,NA
1989,1988-11-20,Sun,REG,N,Missouri,L,81,91,NA
1989,1988-11-25,Fri,REG,N,Indiana,W,106,92,NA
1989,1988-11-28,Mon,REG,H,Stanford,W,87,76,NA
1989,1988-12-02,Fri,REG,N,Arizona,W,79,72,NA
1989,1988-12-03,Sat,REG,N,Missouri,W,76,60,NA
1989,1988-12-07,Wed,REG,H,Vanderbilt,W,89,77,NA
1989,1988-12-10,Sat,REG,N,Richmond,W,76,68,NA
1989,1988-12-17,Sat,REG,H,UCLA,W,104,78,NA
1989,1988-12-22,Thu,REG,N,Towson,W,102,74,NA
1989,1988-12-29,Thu,REG,A,San Diego State,W,103,92,NA
1989,1989-01-03,Tue,REG,A,Pepperdine,W,102,80,NA
1989,1989-01-05,Thu,REG,A,DePaul,W,87,67,NA
1989,1989-01-07,Sat,REG,H,Iowa,L,97,98,NA
1989,1989-01-11,Wed,REG,H,Maryland,W,88,72,NA
1989,1989-01-15,Sun,REG,A,Virginia,L,83,106,NA
1989,1989-01-18,Wed,REG,A,Duke,W,91,71,NA
1989,1989-01-21,Sat,REG,H,North Carolina State,W,84,81,NA
1989,1989-01-25,Wed,REG,A,Wake Forest,W,88,74,NA
1989,1989-01-28,Sat,REG,H,Georgia Tech,W,92,85,NA
1989,1989-02-01,Wed,REG,A,Clemson,L,82,85,NA
1989,1989-02-09,Thu,REG,A,North Carolina State,L,88,98,NA
1989,1989-02-12,Sun,REG,H,Virginia,W,85,67,NA
1989,1989-02-14,Tue,REG,A,Old Dominion,W,87,77,NA
1989,1989-02-16,Thu,REG,H,Wake Forest,W,99,76,NA
1989,1989-02-19,Sun,REG,A,Maryland,W,86,75,NA
1989,1989-02-21,Tue,REG,H,Nevada,W,109,86,NA
1989,1989-02-25,Sat,REG,H,Clemson,W,100,86,NA
1989,1989-03-01,Wed,REG,A,Georgia Tech,L,74,76,NA
1989,1989-03-05,Sun,REG,H,Duke,L,86,88,NA
1989,1989-03-10,Fri,CTOURN,A,Georgia Tech,W,77,62,NA
1989,1989-03-11,Sat,CTOURN,N,Maryland,W,88,58,NA
1989,1989-03-12,Sun,CTOURN,N,Duke,W,77,74,NA
1989,1989-03-17,Fri,NCAA,N,Southern,W,93,79,NA
1989,1989-03-19,Sun,NCAA,N,UCLA,W,88,81,NA
1989,1989-03-23,Thu,NCAA,N,Michigan,L,87,92,NA
1990,1989-11-24,Fri,REG,N,James Madison,W,80,79,NA
1990,1989-11-25,Sat,REG,N,Villanova,W,78,68,NA
1990,1989-11-26,Sun,REG,N,Missouri,L,73,80,NA
1990,1989-11-30,Thu,REG,A,Alabama,L,93,101,NA
1990,1989-12-02,Sat,REG,H,Central Florida,W,92,42,NA
1990,1989-12-03,Sun,REG,H,Towson,W,87,70,NA
1990,1989-12-07,Thu,REG,N,Georgetown,L,81,93,NA
1990,1989-12-09,Sat,REG,A,Iowa,L,74,87,NA
1990,1989-12-16,Sat,REG,H,DePaul,W,70,51,NA
1990,1989-12-23,Sat,REG,N,Kansas State,W,79,63,NA
1990,1989-12-27,Wed,REG,N,Kentucky,W,121,110,NA
1990,1989-12-29,Fri,REG,N,Colorado State,L,67,78,NA
1990,1989-12-30,Sat,REG,N,Colorado,W,106,101,NA
1990,1990-01-03,Wed,REG,H,Old Dominion,W,90,78,NA
1990,1990-01-06,Sat,REG,H,Pepperdine,W,95,69,NA
1990,1990-01-10,Wed,REG,A,Maryland,L,88,98,NA
1990,1990-01-13,Sat,REG,H,Virginia,W,92,70,NA
1990,1990-01-17,Wed,REG,H,Duke,W,79,60,NA
1990,1990-01-20,Sat,REG,A,North Carolina State,W,91,81,NA
1990,1990-01-22,Mon,REG,H,Wake Forest,W,73,61,NA
1990,1990-01-27,Sat,REG,H,Clemson,W,83,60,NA
1990,1990-02-01,Thu,REG,A,Georgia Tech,L,75,102,NA
1990,1990-02-05,Mon,REG,H,Miami,W,87,74,NA
1990,1990-02-07,Wed,REG,H,North Carolina State,L,77,88,NA
1990,1990-02-11,Sun,REG,A,Wake Forest,W,72,67,NA
1990,1990-02-14,Wed,REG,A,Virginia,L,80,81,NA
1990,1990-02-17,Sat,REG,H,Maryland,L,76,80,NA
1990,1990-02-24,Sat,REG,A,Clemson,L,61,69,NA
1990,1990-02-28,Wed,REG,H,Georgia Tech,W,81,79,NA
1990,1990-03-04,Sun,REG,A,Duke,W,87,75,NA
1990,1990-03-09,Fri,CTOURN,N,Virginia,L,85,92,OT
1990,1990-03-15,Thu,NCAA,N,Missouri State,W,83,70,NA
1990,1990-03-17,Sat,NCAA,N,Oklahoma,W,79,77,NA
1990,1990-03-22,Thu,NCAA,N,Arkansas,L,73,96,NA
1991,1990-11-24,Sat,REG,H,San Diego State,W,99,63,NA
1991,1990-11-27,Tue,REG,H,Jacksonville,W,104,61,NA
1991,1990-11-30,Fri,REG,N,South Carolina,L,74,76,NA
1991,1990-12-01,Sat,REG,N,Iowa State,W,118,93,NA
1991,1990-12-06,Thu,REG,H,Connecticut,W,79,64,NA
1991,1990-12-10,Mon,REG,H,Kentucky,W,84,81,NA
1991,1990-12-15,Sat,REG,H,Alabama,W,95,79,NA
1991,1990-12-22,Sat,REG,A,Purdue,W,86,74,NA
1991,1990-12-29,Sat,REG,N,DePaul,W,90,75,NA
1991,1990-12-30,Sun,REG,N,Stanford,W,71,60,NA
1991,1991-01-03,Thu,REG,A,Cornell,W,108,64,NA
1991,1991-01-05,Sat,REG,N,Notre Dame,W,82,47,NA
1991,1991-01-09,Wed,REG,H,Maryland,W,105,73,NA
1991,1991-01-12,Sat,REG,A,Virginia,W,89,86,NA
1991,1991-01-19,Sat,REG,A,Duke,L,60,74,NA
1991,1991-01-23,Wed,REG,A,Wake Forest,W,91,81,NA
1991,1991-01-27,Sun,REG,H,Georgia Tech,L,86,88,NA
1991,1991-01-31,Thu,REG,A,Clemson,W,90,77,NA
1991,1991-02-06,Wed,REG,A,North Carolina State,L,91,97,NA
1991,1991-02-07,Thu,REG,H,North Carolina State,W,92,70,NA
1991,1991-02-09,Sat,REG,H,Virginia,W,77,58,NA
1991,1991-02-13,Wed,REG,H,Wake Forest,W,85,70,NA
1991,1991-02-16,Sat,REG,A,Maryland,W,87,75,NA
1991,1991-02-18,Mon,REG,H,Citadel,W,118,50,NA
1991,1991-02-23,Sat,REG,H,Clemson,W,73,57,NA
1991,1991-02-28,Thu,REG,A,Georgia Tech,W,91,74,NA
1991,1991-03-03,Sun,REG,H,Duke,L,77,83,NA
1991,1991-03-08,Fri,CTOURN,N,Clemson,W,67,59,NA
1991,1991-03-09,Sat,CTOURN,N,Virginia,W,76,71,NA
1991,1991-03-10,Sun,CTOURN,N,Duke,W,96,74,NA
1991,1991-03-15,Fri,NCAA,N,Northeastern,W,101,66,NA
1991,1991-03-17,Sun,NCAA,N,Villanova,W,84,69,NA
1991,1991-03-22,Fri,NCAA,N,Eastern Michigan,W,93,67,NA
1991,1991-03-24,Sun,NCAA,N,Temple,W,75,72,NA
1991,1991-03-30,Sat,NCAA,N,Kansas,L,73,79,NA
1992,1991-11-24,Sun,REG,H,Citadel,W,97,58,NA
1992,1991-11-27,Wed,REG,A,Houston,W,68,65,NA
1992,1991-11-30,Sat,REG,H,Towson,W,98,88,NA
1992,1991-12-01,Sun,REG,H,Cornell,W,109,66,NA
1992,1991-12-04,Wed,REG,A,Seton Hall,W,83,54,NA
1992,1991-12-07,Sat,REG,H,Central Florida,W,101,72,NA
1992,1991-12-16,Mon,REG,H,Florida State,L,74,86,NA
1992,1991-12-17,Tue,REG,A,Jacksonville,W,98,87,NA
1992,1992-01-02,Thu,REG,H,Purdue,W,78,50,NA
1992,1992-01-04,Sat,REG,H,Colorado,W,85,64,NA
1992,1992-01-09,Thu,REG,H,Clemson,W,103,69,NA
1992,1992-01-11,Sat,REG,N,Notre Dame,L,76,88,NA
1992,1992-01-13,Mon,REG,H,Maryland,W,96,76,NA
1992,1992-01-16,Thu,REG,A,Wake Forest,W,90,79,NA
1992,1992-01-19,Sun,REG,H,Villanova,W,76,64,NA
1992,1992-01-22,Wed,REG,A,North Carolina State,L,88,99,NA
1992,1992-01-25,Sat,REG,H,Virginia,W,77,56,NA
1992,1992-02-02,Sun,REG,A,Georgia Tech,W,86,76,NA
1992,1992-02-05,Wed,REG,H,Duke,W,75,73,NA
1992,1992-02-08,Sat,REG,H,Wake Forest,W,80,78,NA
1992,1992-02-15,Sat,REG,A,Clemson,W,80,72,NA
1992,1992-02-19,Wed,REG,A,Virginia,L,73,86,NA
1992,1992-02-22,Sat,REG,H,North Carolina State,L,94,99,NA
1992,1992-02-27,Thu,REG,A,Florida State,L,94,110,NA
1992,1992-03-01,Sun,REG,A,Maryland,L,80,82,NA
1992,1992-03-04,Wed,REG,H,Georgia Tech,W,79,75,NA
1992,1992-03-08,Sun,REG,A,Duke,L,77,89,NA
1992,1992-03-13,Fri,CTOURN,N,Wake Forest,W,80,65,NA
1992,1992-03-14,Sat,CTOURN,N,Florida State,W,80,76,NA
1992,1992-03-15,Sun,CTOURN,N,Duke,L,74,94,NA
1992,1992-03-19,Thu,NCAA,N,Miami,W,68,63,NA
1992,1992-03-21,Sat,NCAA,N,Alabama,W,64,55,NA
1992,1992-03-27,Fri,NCAA,N,Ohio State,L,73,80,NA
1993,1992-12-01,Tue,REG,H,Old Dominion,W,119,82,NA
1993,1992-12-04,Fri,REG,N,South Carolina,W,108,67,NA
1993,1992-12-05,Sat,REG,N,Texas,W,104,68,NA
1993,1992-12-09,Wed,REG,N,Virginia Tech,W,78,62,NA
1993,1992-12-13,Sun,REG,H,Houston,W,84,76,NA
1993,1992-12-20,Sun,REG,A,Butler,W,103,56,NA
1993,1992-12-22,Tue,REG,A,Ohio State,W,84,64,NA
1993,1992-12-27,Sun,REG,N,Louisiana-Lafayette,W,80,59,NA
1993,1992-12-28,Mon,REG,N,Michigan,L,78,79,NA
1993,1992-12-29,Tue,REG,A,Hawaii,W,101,84,NA
1993,1993-01-04,Mon,REG,H,Cornell,W,98,60,NA
1993,1993-01-07,Thu,REG,A,North Carolina State,W,100,67,NA
1993,1993-01-09,Sat,REG,H,Maryland,W,101,73,NA
1993,1993-01-13,Wed,REG,H,Georgia Tech,W,80,67,NA
1993,1993-01-16,Sat,REG,A,Clemson,W,82,72,NA
1993,1993-01-20,Wed,REG,H,Virginia,W,80,58,NA
1993,1993-01-24,Sun,REG,A,Seton Hall,W,70,66,NA
1993,1993-01-27,Wed,REG,H,Florida State,W,82,77,NA
1993,1993-01-30,Sat,REG,A,Wake Forest,L,62,88,NA
1993,1993-02-03,Wed,REG,A,Duke,L,67,81,NA
1993,1993-02-06,Sat,REG,H,North Carolina State,W,104,58,NA
1993,1993-02-09,Tue,REG,A,Maryland,W,77,63,NA
1993,1993-02-14,Sun,REG,A,Georgia Tech,W,77,66,NA
1993,1993-02-17,Wed,REG,H,Clemson,W,80,67,NA
1993,1993-02-21,Sun,REG,A,Virginia,W,78,58,NA
1993,1993-02-23,Tue,REG,H,Notre Dame,W,85,56,NA
1993,1993-02-27,Sat,REG,A,Florida State,W,86,76,NA
1993,1993-03-03,Wed,REG,H,Wake Forest,W,83,65,NA
1993,1993-03-07,Sun,REG,H,Duke,W,83,69,NA
1993,1993-03-12,Fri,CTOURN,N,Maryland,W,102,66,NA
1993,1993-03-13,Sat,CTOURN,N,Virginia,W,74,56,NA
1993,1993-03-14,Sun,CTOURN,N,Georgia Tech,L,75,77,NA
1993,1993-03-18,Thu,NCAA,N,East Carolina,W,85,65,NA
1993,1993-03-20,Sat,NCAA,N,Rhode Island,W,112,67,NA
1993,1993-03-26,Fri,NCAA,N,Arkansas,W,80,74,NA
1993,1993-03-28,Sun,NCAA,N,Cincinnati,W,75,68,OT
1993,1993-04-03,Sat,NCAA,N,Kansas,W,78,68,NA
1993,1993-04-05,Mon,NCAA,N,Michigan,W,77,71,NA
1994,1993-11-17,Wed,REG,H,Western Kentucky,W,101,87,NA
1994,1993-11-18,Thu,REG,H,Cincinnati,W,90,63,NA
1994,1993-11-20,Sat,REG,N,Minnesota,W,90,76,NA
1994,1993-11-24,Wed,REG,N,Massachusetts,L,86,91,OT
1994,1993-12-01,Wed,REG,H,Hawaii,W,92,77,NA
1994,1993-12-03,Fri,REG,N,George Washington,W,87,62,NA
1994,1993-12-04,Sat,REG,N,Brigham Young,W,97,65,NA
1994,1993-12-09,Thu,REG,H,Colorado State,W,89,66,NA
1994,1993-12-18,Sat,REG,H,Ohio State,W,81,68,NA
1994,1993-12-20,Mon,REG,A,Pittsburgh,W,106,93,NA
1994,1994-01-02,Sun,REG,H,Marshall,W,116,62,NA
1994,1994-01-05,Wed,REG,H,North Carolina State,W,88,58,NA
1994,1994-01-08,Sat,REG,A,Maryland,W,75,70,NA
1994,1994-01-12,Wed,REG,A,Georgia Tech,L,69,89,NA
1994,1994-01-15,Sat,REG,H,Clemson,W,106,62,NA
1994,1994-01-19,Wed,REG,A,Virginia,L,77,81,NA
1994,1994-01-22,Sat,REG,N,Louisiana State,W,88,65,NA
1994,1994-01-24,Mon,REG,H,Butler,W,104,64,NA
1994,1994-01-26,Wed,REG,A,Florida State,W,90,77,NA
1994,1994-01-30,Sun,REG,H,Wake Forest,W,85,61,NA
1994,1994-02-03,Thu,REG,H,Duke,W,89,78,NA
1994,1994-02-05,Sat,REG,A,North Carolina State,W,77,64,NA
1994,1994-02-10,Thu,REG,H,Maryland,W,95,89,NA
1994,1994-02-12,Sat,REG,H,Georgia Tech,L,89,96,NA
1994,1994-02-17,Thu,REG,A,Clemson,L,69,77,NA
1994,1994-02-19,Sat,REG,H,Virginia,W,69,56,NA
1994,1994-02-23,Wed,REG,A,Notre Dame,W,80,71,NA
1994,1994-02-26,Sat,REG,H,Florida State,W,78,75,NA
1994,1994-03-02,Wed,REG,A,Wake Forest,L,61,68,NA
1994,1994-03-05,Sat,REG,A,Duke,W,87,77,NA
1994,1994-03-11,Fri,CTOURN,N,Florida State,W,83,69,NA
1994,1994-03-12,Sat,CTOURN,N,Wake Forest,W,86,84,OT
1994,1994-03-13,Sun,CTOURN,N,Virginia,W,73,66,NA
1994,1994-03-18,Fri,NCAA,N,Liberty,W,71,51,NA
1994,1994-03-20,Sun,NCAA,N,Boston College,L,72,75,NA
1995,1994-11-26,Sat,REG,H,Texas,W,96,92,NA
1995,1994-11-29,Tue,REG,H,Pittsburgh,W,90,67,NA
1995,1994-12-02,Fri,REG,N,South Carolina,W,95,58,NA
1995,1994-12-03,Sat,REG,N,Cincinnati,W,86,76,NA
1995,1994-12-08,Thu,REG,H,Villanova,W,75,66,NA
1995,1994-12-17,Sat,REG,H,Virginia Military Institute,W,129,89,NA
1995,1994-12-22,Thu,REG,A,Hawaii,W,88,76,NA
1995,1994-12-29,Thu,REG,A,Old Dominion,W,98,79,NA
1995,1994-12-31,Sat,REG,H,North Carolina-Asheville,W,95,77,NA
1995,1995-01-04,Wed,REG,A,North Carolina State,L,70,80,NA
1995,1995-01-07,Sat,REG,H,Maryland,W,100,90,NA
1995,1995-01-11,Wed,REG,H,Georgia Tech,W,86,75,NA
1995,1995-01-14,Sat,REG,A,Clemson,W,83,66,NA
1995,1995-01-18,Wed,REG,H,Virginia,W,79,76,NA
1995,1995-01-21,Sat,REG,N,Virginia Tech,W,87,76,NA
1995,1995-01-25,Wed,REG,H,Florida State,W,100,70,NA
1995,1995-01-28,Sat,REG,A,Wake Forest,W,62,61,NA
1995,1995-02-02,Thu,REG,A,Duke,W,102,100,2OT
1995,1995-02-04,Sat,REG,H,North Carolina State,W,82,63,NA
1995,1995-02-07,Tue,REG,A,Maryland,L,73,86,NA
1995,1995-02-12,Sun,REG,A,Georgia Tech,W,85,81,NA
1995,1995-02-16,Thu,REG,H,Clemson,W,66,39,NA
1995,1995-02-19,Sun,REG,A,Virginia,L,71,73,NA
1995,1995-02-25,Sat,REG,A,Florida State,W,80,78,NA
1995,1995-02-28,Tue,REG,H,Wake Forest,L,70,79,NA
1995,1995-03-04,Sat,REG,H,Duke,W,99,86,NA
1995,1995-03-10,Fri,CTOURN,N,Clemson,W,78,62,NA
1995,1995-03-11,Sat,CTOURN,N,Maryland,W,97,92,OT
1995,1995-03-12,Sun,CTOURN,N,Wake Forest,L,80,82,OT
1995,1995-03-17,Fri,NCAA,N,Murray State,W,80,70,NA
1995,1995-03-19,Sun,NCAA,N,Iowa State,W,73,51,NA
1995,1995-03-23,Thu,NCAA,N,Georgetown,W,74,64,NA
1995,1995-03-25,Sat,NCAA,N,Kentucky,W,74,61,NA
1995,1995-04-01,Sat,NCAA,N,Arkansas,L,68,75,NA
1996,1995-11-20,Mon,REG,N,Vanderbilt,W,71,63,NA
1996,1995-11-21,Tue,REG,N,Michigan State,W,92,70,NA
1996,1995-11-22,Wed,REG,N,Villanova,L,75,77,NA
1996,1995-11-28,Tue,REG,H,Richmond,W,83,76,NA
1996,1995-12-01,Fri,REG,H,Tulane,W,89,71,NA
1996,1995-12-02,Sat,REG,H,Stanford,W,87,63,NA
1996,1995-12-07,Thu,REG,H,Georgia,W,85,74,NA
1996,1995-12-16,Sat,REG,H,Dartmouth,W,96,66,NA
1996,1995-12-20,Wed,REG,A,Pittsburgh,W,66,49,NA
1996,1995-12-28,Thu,REG,A,North Carolina-Asheville,W,66,49,NA
1996,1995-12-30,Sat,REG,A,Texas,L,72,74,NA
1996,1996-01-04,Thu,REG,H,North Carolina State,W,96,72,NA
1996,1996-01-06,Sat,REG,A,Maryland,W,88,86,NA
1996,1996-01-10,Wed,REG,A,Georgia Tech,L,77,80,NA
1996,1996-01-14,Sun,REG,H,Clemson,W,86,53,NA
1996,1996-01-17,Wed,REG,A,Virginia,W,67,53,NA
1996,1996-01-20,Sat,REG,A,Villanova,L,56,76,NA
1996,1996-01-24,Wed,REG,A,Florida State,W,82,71,NA
1996,1996-01-27,Sat,REG,H,Wake Forest,W,65,59,NA
1996,1996-01-31,Wed,REG,H,Duke,W,73,72,NA
1996,1996-02-03,Sat,REG,A,North Carolina State,L,75,78,NA
1996,1996-02-06,Tue,REG,H,Maryland,L,78,84,NA
1996,1996-02-10,Sat,REG,H,Georgia Tech,L,83,92,NA
1996,1996-02-14,Wed,REG,A,Clemson,W,53,48,NA
1996,1996-02-17,Sat,REG,H,Virginia,W,71,66,NA
1996,1996-02-22,Thu,REG,H,Virginia Military Institute,W,99,76,NA
1996,1996-02-24,Sat,REG,H,Florida State,L,80,84,NA
1996,1996-02-27,Tue,REG,A,Wake Forest,L,60,84,NA
1996,1996-03-03,Sun,REG,A,Duke,W,84,78,NA
1996,1996-03-08,Fri,CTOURN,H,Clemson,L,73,75,NA
1996,1996-03-15,Fri,NCAA,N,New Orleans,W,83,62,NA
1996,1996-03-17,Sun,NCAA,N,Texas Tech,L,73,92,NA
1997,1996-11-22,Fri,REG,N,Arizona,L,72,83,NA
1997,1996-11-25,Mon,REG,H,Richmond,W,86,75,NA
1997,1996-11-29,Fri,REG,H,Pittsburgh,W,82,61,NA
1997,1996-12-02,Mon,REG,H,Bethune-Cookman,W,106,62,NA
1997,1996-12-06,Fri,REG,N,Southern California,W,99,84,NA
1997,1996-12-07,Sat,REG,N,South Carolina,W,86,75,NA
1997,1996-12-15,Sun,REG,A,Virginia Military Institute,W,105,61,NA
1997,1996-12-18,Wed,REG,N,Louisiana State,W,67,48,NA
1997,1996-12-20,Fri,REG,N,Massachusetts,W,83,69,NA
1997,1996-12-22,Sun,REG,A,Princeton,W,69,60,NA
1997,1997-01-04,Sat,REG,A,Wake Forest,L,57,81,NA
1997,1997-01-08,Wed,REG,H,Maryland,L,75,85,NA
1997,1997-01-11,Sat,REG,A,Virginia,L,63,75,NA
1997,1997-01-15,Wed,REG,H,North Carolina State,W,59,56,NA
1997,1997-01-18,Sat,REG,H,Georgia Tech,W,73,50,NA
1997,1997-01-22,Wed,REG,A,Florida State,L,71,84,NA
1997,1997-01-26,Sun,REG,H,Clemson,W,61,48,NA
1997,1997-01-29,Wed,REG,A,Duke,L,73,80,NA
1997,1997-02-01,Sat,REG,H,Middle Tennessee,W,99,49,NA
1997,1997-02-06,Thu,REG,H,Florida State,W,90,62,NA
1997,1997-02-08,Sat,REG,H,Virginia,W,81,57,NA
1997,1997-02-12,Wed,REG,A,North Carolina State,W,45,44,NA
1997,1997-02-15,Sat,REG,A,Georgia Tech,W,72,68,NA
1997,1997-02-19,Wed,REG,H,Wake Forest,W,74,60,NA
1997,1997-02-22,Sat,REG,A,Maryland,W,93,81,NA
1997,1997-02-26,Wed,REG,A,Clemson,W,76,69,NA
1997,1997-03-02,Sun,REG,H,Duke,W,91,85,NA
1997,1997-03-07,Fri,CTOURN,H,Virginia,W,78,68,NA
1997,1997-03-08,Sat,CTOURN,N,Wake Forest,W,86,73,NA
1997,1997-03-09,Sun,CTOURN,N,North Carolina State,W,64,54,NA
1997,1997-03-13,Thu,NCAA,N,Fairfield,W,82,74,NA
1997,1997-03-15,Sat,NCAA,N,Colorado,W,73,56,NA
1997,1997-03-21,Fri,NCAA,N,University of California,W,63,57,NA
1997,1997-03-23,Sun,NCAA,N,Louisville,W,97,74,NA
1997,1997-03-29,Sat,NCAA,N,Arizona,L,58,66,NA
1998,1997-11-14,Fri,REG,H,Middle Tennessee,W,84,56,NA
1998,1997-11-19,Wed,REG,A,Richmond,W,84,65,NA
1998,1997-11-22,Sat,REG,H,University of California,W,71,47,NA
1998,1997-11-27,Thu,REG,N,UCLA,W,109,68,NA
1998,1997-11-28,Fri,REG,N,Seton Hall,W,95,65,NA
1998,1997-11-29,Sat,REG,N,Purdue,W,73,69,NA
1998,1997-12-03,Wed,REG,N,Louisville,W,81,72,NA
1998,1997-12-05,Fri,REG,N,Chattanooga,W,68,38,NA
1998,1997-12-06,Sat,REG,N,Virginia Tech,W,78,57,NA
1998,1997-12-13,Sat,REG,H,Princeton,W,50,42,NA
1998,1997-12-16,Tue,REG,H,Hampton,W,92,69,NA
1998,1997-12-20,Sat,REG,A,Florida State,W,81,73,NA
1998,1997-12-27,Sat,REG,A,Georgia,W,82,80,OT
1998,1997-12-29,Mon,REG,A,Bethune-Cookman,W,97,46,NA
1998,1998-01-03,Sat,REG,A,Clemson,W,73,70,NA
1998,1998-01-08,Thu,REG,H,Georgia Tech,W,96,75,NA
1998,1998-01-10,Sat,REG,H,Virginia,W,81,73,NA
1998,1998-01-14,Wed,REG,A,Maryland,L,83,89,OT
1998,1998-01-17,Sat,REG,H,Appalachian State,W,96,63,NA
1998,1998-01-21,Wed,REG,A,North Carolina State,W,74,60,NA
1998,1998-01-24,Sat,REG,H,Florida State,W,103,55,NA
1998,1998-01-28,Wed,REG,H,Clemson,W,88,79,NA
1998,1998-01-31,Sat,REG,A,Wake Forest,W,79,73,NA
1998,1998-02-05,Thu,REG,H,Duke,W,97,73,NA
1998,1998-02-08,Sun,REG,A,Georgia Tech,W,107,100,2OT
1998,1998-02-11,Wed,REG,A,Virginia,W,60,45,NA
1998,1998-02-14,Sat,REG,H,Maryland,W,85,67,NA
1998,1998-02-21,Sat,REG,H,North Carolina State,L,72,86,NA
1998,1998-02-24,Tue,REG,H,Wake Forest,W,72,53,NA
